timestamp,session_id,frame_id,gesture,handedness,confidence,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2026-07-10T13:45:35.249829+00:00,20260710T134211Z-60af6476,3560,thumb_middle_pinch,Left,0.865842,0.22010976,0.85195678,0.00000018,0.23965234,0.81164902,0.02111857,0.24494994,0.76739711,0.04061511,0.25228032,0.73112386,0.05177043,0.25609094,0.70538133,0.06305374,0.20801406,0.76400286,0.07606558,0.22175264,0.72446358,0.08496995,0.24611428,0.71712935,0.07969650,0.26936030,0.71958822,0.07741763,0.18962811,0.75651872,0.06539273,0.21425343,0.71139061,0.06902571,0.24567482,0.70796829,0.05412415,0.27698049,0.71267998,0.04657303,0.16787894,0.74864137,0.05160778,0.18833134,0.69791812,0.05539836,0.21445428,0.67761660,0.04215759,0.24096307,0.67024899,0.03467614,0.14487687,0.74132138,0.03847361,0.15192291,0.69290406,0.04472773,0.16838807,0.66526997,0.04226388,0.19068094,0.64762264,0.04051165
2026-07-10T13:45:35.449567+00:00,20260710T134211Z-60af6476,3563,thumb_middle_pinch,Right,0.967712,0.60003442,1.01028526,0.00000009,0.52911890,0.95883209,-0.02070744,0.47511840,0.86661834,-0.03098815,0.43895811,0.79450345,-0.04414041,0.40290576,0.74375570,-0.05688311,0.55322999,0.72387320,0.00158206,0.52884102,0.62481707,-0.02287243,0.49652103,0.57466406,-0.04637498,0.46717143,0.53863060,-0.06391323,0.59223282,0.71219212,-0.01116344,0.56310433,0.60116190,-0.03827493,0.52257627,0.55021513,-0.06563836,0.49063924,0.51067865,-0.08350372,0.63615000,0.72491932,-0.02969309,0.62839937,0.61024302,-0.06448764,0.60376412,0.54107642,-0.09188493,0.58441329,0.48106024,-0.10935826,0.68192136,0.76282042,-0.05015355,0.73638183,0.69219005,-0.08261672,0.77119720,0.64100081,-0.10224797,0.80140895,0.59470189,-0.11536346
2026-07-10T13:45:35.450096+00:00,20260710T134211Z-60af6476,3563,thumb_middle_pinch,Left,0.984500,0.21350859,0.85944200,0.00000036,0.27895659,0.83292574,0.01217046,0.30445254,0.80853891,0.03617967,0.29562455,0.77106154,0.05314524,0.28527761,0.74018484,0.06975562,0.24318358,0.79715204,0.09587388,0.25355178,0.76096153,0.11144022,0.27083272,0.73625112,0.10638911,0.28729469,0.72663867,0.10301132,0.21264488,0.77939415,0.09167909,0.23293512,0.73404336,0.10070108,0.25317237,0.71655315,0.07731854,0.27717364,0.71844286,0.06205351,0.18078196,0.75923949,0.08303560,0.20109414,0.71172374,0.08579201,0.22735342,0.69804537,0.06241851,0.25475439,0.70505905,0.04861663,0.14680701,0.74509209,0.07481388,0.15369591,0.69215596,0.08102745,0.16967593,0.66066098,0.07459229,0.19387302,0.64338088,0.06975757
2026-07-10T13:45:35.649462+00:00,20260710T134211Z-60af6476,3566,thumb_middle_pinch,Right,0.991574,0.68764240,0.97225273,0.00000023,0.62833577,0.92527664,-0.02163187,0.58438450,0.82421654,-0.03391731,0.55638850,0.75035936,-0.04758580,0.53259063,0.68437350,-0.06100504,0.65561563,0.68616855,-0.00570132,0.64335811,0.57482237,-0.01731565,0.63068748,0.50815070,-0.02856921,0.61782700,0.44696394,-0.04126618,0.70079321,0.68686622,-0.01617779,0.67433769,0.58276308,-0.05051579,0.62850320,0.56120068,-0.07344249,0.59283316,0.55523157,-0.08295669,0.74668801,0.70684493,-0.03128055,0.74826729,0.59699643,-0.06549850,0.72396022,0.52423257,-0.09113140,0.70312780,0.46183151,-0.10632279,0.79009032,0.74679458,-0.04795531,0.85226500,0.68462461,-0.07830405,0.89103442,0.63744956,-0.10103337,0.92401373,0.59089220,-0.11697055
2026-07-10T13:45:35.649935+00:00,20260710T134211Z-60af6476,3566,thumb_middle_pinch,Left,0.979469,0.23067282,0.86072218,0.00000030,0.29632124,0.83751434,0.00987337,0.32106867,0.81032616,0.03174867,0.30937845,0.77167696,0.04710846,0.29751036,0.74182898,0.06238800,0.25636756,0.79343110,0.08258696,0.26434809,0.75337011,0.09270320,0.28274164,0.72955596,0.08597018,0.30140316,0.72582060,0.08265371,0.22672716,0.77545732,0.07810662,0.24539217,0.72750717,0.08155718,0.27002087,0.71373737,0.05805754,0.29593772,0.72466159,0.04426455,0.19768737,0.75603575,0.06959361,0.21667400,0.70632458,0.06849565,0.24515550,0.69715810,0.04560752,0.27183086,0.70995647,0.03335410,0.16514844,0.74220276,0.06151929,0.16996762,0.68799663,0.06584899,0.18547522,0.65519238,0.05957289,0.20760582,0.63843572,0.05546992
2026-07-10T13:45:35.849096+00:00,20260710T134211Z-60af6476,3569,thumb_middle_pinch,Right,0.996003,0.67251080,0.98016036,0.00000002,0.61510104,0.92856431,-0.01538213,0.57580650,0.82467943,-0.02904189,0.55459070,0.75144714,-0.04658280,0.53758633,0.67996454,-0.06432687,0.64197147,0.69261777,0.00011263,0.63016284,0.57528394,-0.01464654,0.61289674,0.50973713,-0.02534171,0.59723204,0.45527333,-0.03592369,0.68454170,0.69598657,-0.01460473,0.64651161,0.60930669,-0.05814579,0.58638573,0.63415509,-0.07941166,0.54635322,0.66041780,-0.08293476,0.73014599,0.71440864,-0.03404072,0.73052555,0.60554433,-0.06951494,0.69842690,0.54058647,-0.08990451,0.67329198,0.48337793,-0.10005770,0.77451104,0.75108641,-0.05456320,0.83623564,0.68594116,-0.08201437,0.87493551,0.63885319,-0.09924554,0.90877223,0.59266239,-0.11010187
2026-07-10T13:45:36.050788+00:00,20260710T134211Z-60af6476,3572,thumb_middle_pinch,Right,0.988527,0.63421667,0.97891915,0.00000023,0.57106984,0.93068218,-0.02266787,0.52082121,0.84238189,-0.03702026,0.48637411,0.77680349,-0.05254292,0.46114725,0.72014302,-0.06792761,0.58705479,0.70159340,-0.01337891,0.56825715,0.59572875,-0.03216858,0.55113691,0.53702742,-0.04898142,0.53253609,0.48355761,-0.06372139,0.62952936,0.69439530,-0.02352647,0.59540951,0.59755397,-0.05091435,0.55116183,0.55634570,-0.07316791,0.51324356,0.52270007,-0.08777738,0.67613190,0.71199459,-0.03869019,0.67497116,0.60072750,-0.07299569,0.64990354,0.53090787,-0.09935959,0.62531883,0.47012654,-0.11676645,0.72207570,0.75159371,-0.05534968,0.78359807,0.68394542,-0.08889987,0.82251537,0.63643008,-0.11227087,0.85354519,0.59034252,-0.12870251
2026-07-10T13:45:36.051100+00:00,20260710T134211Z-60af6476,3572,thumb_middle_pinch,Left,0.975883,0.23103535,0.86399573,0.00000036,0.29801777,0.84046370,0.01535620,0.32238016,0.81412166,0.04155399,0.31358454,0.77502203,0.06036971,0.30184111,0.74450737,0.07873123,0.25745094,0.79796582,0.09910827,0.26879117,0.75885910,0.11758560,0.28790283,0.73352480,0.11378992,0.30545479,0.72375834,0.11107980,0.22787255,0.77903098,0.09410515,0.24873210,0.73244858,0.10666699,0.27146426,0.71565348,0.08399102,0.29715815,0.72152352,0.06903610,0.19870800,0.75810903,0.08519736,0.21875513,0.70896184,0.09348686,0.24549067,0.69785321,0.07187837,0.27285469,0.70665914,0.05828949,0.16723216,0.74373168,0.07671271,0.17321330,0.68931514,0.08876029,0.18809910,0.65725458,0.08490489,0.21111016,0.64054704,0.08110927
2026-07-10T13:45:36.251227+00:00,20260710T134211Z-60af6476,3575,thumb_middle_pinch,Right,0.994882,0.51149517,1.00400651,0.00000028,0.44099084,0.95876682,-0.01605400,0.38290256,0.86262923,-0.02953120,0.33639014,0.80343604,-0.04566968,0.29334015,0.75781292,-0.06218255,0.45585144,0.70213097,-0.00150998,0.42935973,0.58845776,-0.01518479,0.40369633,0.52645290,-0.03017632,0.37687165,0.47345716,-0.04463508,0.49772316,0.69295323,-0.01590174,0.45281971,0.58934796,-0.04819890,0.39490512,0.56841016,-0.07071962,0.34961879,0.56090105,-0.08184170,0.54139584,0.70754552,-0.03495571,0.53092253,0.58996010,-0.06568977,0.49380600,0.52317876,-0.08835014,0.46268046,0.47002375,-0.10274991,0.58289820,0.74326491,-0.05568855,0.63694084,0.66653526,-0.08306828,0.66821253,0.61063981,-0.10308904,0.69529545,0.55670124,-0.11758648
2026-07-10T13:45:36.251597+00:00,20260710T134211Z-60af6476,3575,thumb_middle_pinch,Left,0.908060,0.23601167,0.86641932,0.00000033,0.29062295,0.84577698,0.00994369,0.31118286,0.81357604,0.02717177,0.31650281,0.77566344,0.03793292,0.31661075,0.74263477,0.04857397,0.25816548,0.79167295,0.07199976,0.26880282,0.75427735,0.08174784,0.28808412,0.73658746,0.07625000,0.30593210,0.73529202,0.07362168,0.23209393,0.77549464,0.06711934,0.24821189,0.72881782,0.07358342,0.27238598,0.71394730,0.05525963,0.29865181,0.71727997,0.04354048,0.20204526,0.75823641,0.05864362,0.22137518,0.71098912,0.06299791,0.24744242,0.69904011,0.04522993,0.27360618,0.70282573,0.03402741,0.16953939,0.74584520,0.05021565,0.17433424,0.69664687,0.05949783,0.18993868,0.66501921,0.05618310,0.21304476,0.64725530,0.05267705
2026-07-10T13:45:36.450652+00:00,20260710T134211Z-60af6476,3578,thumb_middle_pinch,Right,0.997205,0.46385387,1.01607800,0.00000026,0.40086681,0.96088731,-0.02149297,0.34422716,0.87280715,-0.04807783,0.28667957,0.81513625,-0.07824244,0.23263924,0.76697981,-0.10859691,0.41936836,0.69968736,-0.01251512,0.38357216,0.59275132,-0.03366703,0.34913522,0.52478451,-0.05220916,0.31307739,0.47356367,-0.06844553,0.44980299,0.68985254,-0.02813170,0.39400446,0.59020221,-0.06240472,0.32768857,0.57220256,-0.08331461,0.27407205,0.55746508,-0.09436700,0.48672915,0.70168549,-0.04889289,0.47129905,0.58737087,-0.08145365,0.42346707,0.52051008,-0.10018808,0.38035217,0.46215019,-0.11352072,0.52163005,0.73720157,-0.07236689,0.57906878,0.66023642,-0.10241971,0.61268061,0.59978151,-0.12176355,0.64237738,0.53996551,-0.13620153
2026-07-10T13:45:36.451049+00:00,20260710T134211Z-60af6476,3578,thumb_middle_pinch,Right,0.987793,0.29562491,0.82640570,0.00000006,0.26558506,0.79680294,-0.01179057,0.24286777,0.76413345,-0.01625288,0.24052286,0.73817152,-0.01976138,0.24846070,0.72090507,-0.02154379,0.21618596,0.75524122,-0.00609220,0.22087313,0.72186381,-0.02395865,0.24610716,0.71613383,-0.03805774,0.26844901,0.72221953,-0.04461123,0.23258112,0.74774134,-0.00418027,0.24070506,0.71355039,-0.02435159,0.26934162,0.71699113,-0.03735857,0.29048479,0.72965711,-0.04125209,0.25296456,0.74312222,-0.00416097,0.26220050,0.71779042,-0.02315232,0.28317755,0.72356176,-0.03103184,0.29730079,0.73686898,-0.03047305,0.27313614,0.74468780,-0.00472249,0.27927753,0.72633737,-0.01751717,0.29106343,0.73130667,-0.02049044,0.30043393,0.74171102,-0.01837649
2026-07-10T13:45:36.664962+00:00,20260710T134211Z-60af6476,3581,thumb_middle_pinch,Left,0.959972,0.23717816,0.88112831,0.00000025,0.30574459,0.86262703,-0.02070138,0.35486308,0.81497037,-0.01899043,0.37028414,0.74859530,-0.01834487,0.37069315,0.69558108,-0.01790091,0.31092978,0.74092913,0.02433595,0.33430123,0.66676074,0.01944226,0.34542835,0.62566161,0.00960544,0.35208207,0.59846556,0.00419453,0.26394799,0.73139548,0.02861538,0.27906135,0.67837936,0.01583927,0.28442520,0.67281723,-0.00483580,0.29138118,0.67271173,-0.01529975,0.21926217,0.73022503,0.02850445,0.23761219,0.69054478,0.01127408,0.25009868,0.70245755,-0.00200392,0.26117191,0.71170074,-0.00568059,0.17324197,0.73583996,0.02674383,0.17238000,0.68708861,0.01651178,0.18715021,0.66450983,0.01365214,0.20834704,0.64765191,0.01508632
2026-07-10T13:45:36.665447+00:00,20260710T134211Z-60af6476,3581,thumb_middle_pinch,Right,0.997760,0.46515611,1.01023448,-0.00000036,0.40277985,0.95414293,-0.00536649,0.34954318,0.85391229,-0.02794438,0.30075246,0.78610021,-0.05832303,0.24642426,0.73167330,-0.08983544,0.42693150,0.70286262,0.00582797,0.38047880,0.60778224,-0.02782947,0.32941848,0.59570277,-0.05527190,0.28809243,0.61091644,-0.07276629,0.45566529,0.69394368,-0.01673880,0.38690439,0.61374623,-0.06939383,0.31170815,0.65753293,-0.09630979,0.26159778,0.69338226,-0.10351392,0.49162588,0.70428795,-0.04431286,0.46540654,0.59286511,-0.08589688,0.40962249,0.53164476,-0.10604934,0.36544043,0.47378725,-0.11610135,0.52421021,0.73459494,-0.07228086,0.57700092,0.65677422,-0.10192249,0.60908109,0.59569246,-0.11722144,0.63744211,0.52729362,-0.12717737
2026-07-10T13:45:36.816717+00:00,20260710T134211Z-60af6476,3583,thumb_middle_pinch,Left,0.975091,0.24190117,0.89005327,0.00000039,0.30713850,0.85952783,-0.00594518,0.34508860,0.81063449,0.00759405,0.35743418,0.75132805,0.01761303,0.35886461,0.70367908,0.02808064,0.29126501,0.76511264,0.05891186,0.30411568,0.71841854,0.06091138,0.32248828,0.69156814,0.05291301,0.33758938,0.68242896,0.04954110,0.25494048,0.75233376,0.05840821,0.26932317,0.70269871,0.05833187,0.28706512,0.67931992,0.04309424,0.30730966,0.66978306,0.03497750,0.21692419,0.74316925,0.05172872,0.23257613,0.69838190,0.04542089,0.25217152,0.67900944,0.03346014,0.27392569,0.66794896,0.02866084,0.17451441,0.74075896,0.04363601,0.17641582,0.69088912,0.04053878,0.19209814,0.66142535,0.03897180,0.21532278,0.64293039,0.03976620
2026-07-10T13:45:37.017269+00:00,20260710T134211Z-60af6476,3586,thumb_middle_pinch,Left,0.987855,0.27612081,0.88490021,0.00000038,0.32711798,0.84288168,0.01266980,0.34295934,0.79586107,0.03460055,0.34403285,0.75420201,0.04870890,0.33844325,0.72155863,0.06232687,0.29109591,0.77474070,0.08445755,0.29952908,0.73567384,0.09684753,0.31449276,0.70550156,0.09305974,0.32824215,0.68953675,0.09129591,0.26243126,0.76398832,0.07739395,0.27328467,0.71685970,0.08760961,0.29039717,0.68814617,0.07353923,0.31310454,0.67142898,0.06456206,0.22857001,0.75272655,0.06521790,0.24010935,0.70302552,0.07001415,0.26028609,0.67587662,0.05507092,0.28460881,0.66135496,0.04618444,0.19068138,0.74364161,0.05278371,0.19297957,0.69375634,0.05854016,0.21053456,0.66348511,0.05567889,0.23735949,0.64567357,0.05377499
2026-07-10T13:45:37.017836+00:00,20260710T134211Z-60af6476,3586,thumb_middle_pinch,Right,0.997321,0.46293208,1.00519145,-0.00000027,0.39993781,0.95033413,-0.00519352,0.34498462,0.84881938,-0.02488334,0.29894412,0.78064102,-0.05236803,0.24931186,0.72991782,-0.08030456,0.42234021,0.69353640,0.01028119,0.37900752,0.58828491,-0.02037017,0.32705966,0.55571193,-0.04405132,0.28526181,0.56089002,-0.05856908,0.44753104,0.68515253,-0.01165636,0.38316435,0.60561407,-0.06156141,0.30973798,0.64561719,-0.08566786,0.26163673,0.68106353,-0.09056330,0.48243061,0.69419599,-0.03893402,0.45608205,0.58251452,-0.07746794,0.39247039,0.52482307,-0.09412903,0.34241766,0.47422534,-0.10168292,0.51421344,0.72528172,-0.06743254,0.56509900,0.64440972,-0.09660660,0.59727633,0.57920849,-0.11223211,0.62804830,0.51143062,-0.12150910
2026-07-10T13:45:37.219524+00:00,20260710T134211Z-60af6476,3589,thumb_middle_pinch,Right,0.997903,0.45882431,0.99542427,-0.00000024,0.39338443,0.93919045,-0.00481187,0.33409482,0.83605903,-0.02652444,0.28235763,0.76866877,-0.05642154,0.23221369,0.71064544,-0.08819825,0.41804254,0.67291337,0.01290530,0.36767283,0.57736778,-0.01569678,0.31835756,0.53460658,-0.03993383,0.27566928,0.52296489,-0.05644788,0.44727272,0.66553962,-0.01125738,0.37241900,0.58525032,-0.06535121,0.29434890,0.63831139,-0.09129069,0.24301408,0.68108171,-0.09556867,0.48425567,0.67646724,-0.04074625,0.45522410,0.55958503,-0.08234406,0.39659175,0.50037277,-0.10116914,0.35097146,0.44491908,-0.10906297,0.51756400,0.71096414,-0.07095235,0.56859934,0.63026381,-0.10085265,0.60192472,0.56687713,-0.11620671,0.63371414,0.49882305,-0.12507471
2026-07-10T13:45:37.417455+00:00,20260710T134211Z-60af6476,3592,thumb_middle_pinch,Right,0.996520,0.45936081,0.98070788,-0.00000017,0.39177868,0.92203975,-0.00607373,0.33352053,0.81215233,-0.02354243,0.28550488,0.73905259,-0.04897645,0.23572305,0.67941123,-0.07559553,0.41638461,0.65199316,0.01427326,0.37963727,0.54261851,-0.01005250,0.33431646,0.48636293,-0.03075667,0.29648441,0.45775834,-0.04630023,0.44861659,0.64410508,-0.00886079,0.37788764,0.55824625,-0.05918004,0.29900548,0.59817207,-0.08457952,0.24774882,0.63185883,-0.09050599,0.48804590,0.65474528,-0.03724444,0.45657122,0.53446490,-0.07733314,0.39627567,0.47883606,-0.09523520,0.34964556,0.42625499,-0.10332577,0.52617651,0.68876910,-0.06667502,0.57581985,0.60041314,-0.09543553,0.60573435,0.53646147,-0.11039559,0.63404286,0.46938655,-0.11968419
2026-07-10T13:45:37.616402+00:00,20260710T134211Z-60af6476,3595,thumb_middle_pinch,Right,0.997894,0.47182408,0.98584861,-0.00000008,0.39876536,0.92594439,-0.00475831,0.34137422,0.81112862,-0.02263337,0.29429978,0.73573774,-0.04948335,0.24643829,0.67007607,-0.07807373,0.42816260,0.64779848,0.01649616,0.39396492,0.52529216,0.00040239,0.35622984,0.44707191,-0.01286253,0.32218742,0.38859630,-0.02631436,0.46106017,0.64290082,-0.00926567,0.38866985,0.55236244,-0.06134218,0.30888814,0.59954077,-0.08596537,0.25849098,0.63894451,-0.08983417,0.49976194,0.65284598,-0.03958186,0.47191483,0.53208059,-0.08048591,0.40950930,0.47434485,-0.09898867,0.36152673,0.42088243,-0.10736918,0.53725535,0.68620545,-0.07081953,0.59173477,0.60238111,-0.10117307,0.62469786,0.53652918,-0.11813797,0.65540493,0.46960253,-0.12903042
2026-07-10T13:45:37.818300+00:00,20260710T134211Z-60af6476,3598,thumb_middle_pinch,Right,0.997155,0.47437432,0.98513997,0.00000007,0.40204757,0.92588627,-0.01426848,0.33940521,0.81785709,-0.03461774,0.28501362,0.74862748,-0.06111012,0.23429875,0.68695784,-0.08871041,0.42260700,0.64491910,0.00236749,0.39762020,0.51991558,-0.01626682,0.36995769,0.44497311,-0.03288710,0.33942398,0.38440976,-0.04913774,0.46064198,0.63745630,-0.01911871,0.39553070,0.53551710,-0.06842940,0.31670654,0.55483484,-0.09598383,0.25887781,0.58052373,-0.10529612,0.50276744,0.64975566,-0.04555788,0.47958130,0.52680290,-0.08770496,0.42346382,0.47122049,-0.10968008,0.37672111,0.42395487,-0.12091503,0.54307234,0.68889862,-0.07361431,0.59996408,0.60553277,-0.10801677,0.63411707,0.54109770,-0.12920064,0.66393590,0.47733638,-0.14309812
2026-07-10T13:45:38.019944+00:00,20260710T134211Z-60af6476,3601,thumb_middle_pinch,Right,0.998697,0.48200569,0.98382735,-0.00000017,0.40815562,0.92273414,-0.00630927,0.35289094,0.80597013,-0.02231825,0.31158146,0.73253781,-0.04611745,0.26767552,0.66805679,-0.07098503,0.43548644,0.64597565,0.01191474,0.40347102,0.52397507,-0.00837190,0.36744905,0.45466673,-0.02411151,0.33443201,0.39756277,-0.03898306,0.47316360,0.64081240,-0.01312807,0.40519339,0.54531384,-0.07017874,0.32974869,0.59760225,-0.09705897,0.28232211,0.64231133,-0.10201932,0.51569176,0.65336770,-0.04312816,0.48887309,0.52742207,-0.08970027,0.42664844,0.47632313,-0.11105263,0.37797493,0.42741817,-0.12016474,0.55681491,0.68984389,-0.07377124,0.61210722,0.60512745,-0.10795784,0.64274991,0.54213732,-0.12776424,0.67042589,0.47682267,-0.14061542
2026-07-10T13:45:38.220510+00:00,20260710T134211Z-60af6476,3604,thumb_middle_pinch,Right,0.998044,0.48074952,0.98661077,0.00000009,0.40797862,0.93302870,-0.01905058,0.34465441,0.82732916,-0.04130242,0.29217803,0.75923157,-0.06848570,0.24563965,0.69222343,-0.09622826,0.42987412,0.64888531,-0.00348262,0.40216595,0.52263284,-0.02301982,0.37440518,0.44892871,-0.04053086,0.34426290,0.38695800,-0.05750864,0.47125754,0.64111400,-0.02252071,0.40926257,0.54171205,-0.07357258,0.33096969,0.56201148,-0.10268891,0.27422872,0.58683795,-0.11268894,0.51629591,0.65378797,-0.04657093,0.49808133,0.53411818,-0.08809279,0.44316506,0.47600994,-0.11057638,0.39690363,0.42572561,-0.12224860,0.56001323,0.69371730,-0.07263775,0.61807120,0.61094606,-0.10575178,0.65263271,0.54813635,-0.12644088,0.68249846,0.48729414,-0.13990912
2026-07-10T13:45:38.487837+00:00,20260710T134211Z-60af6476,3608,thumb_middle_pinch,Right,0.998425,0.48858407,0.99876392,-0.00000006,0.41520336,0.94278550,-0.01301534,0.35434312,0.82991719,-0.02919423,0.30868635,0.75726163,-0.05122788,0.26862389,0.68668622,-0.07395466,0.43165264,0.66078991,0.00300722,0.40609801,0.53304023,-0.01536754,0.37985760,0.45705152,-0.02997397,0.35350841,0.39121181,-0.04480778,0.47116944,0.65428418,-0.01784751,0.40712684,0.56001794,-0.07422512,0.32856423,0.59767389,-0.10275845,0.27507952,0.63558710,-0.10943006,0.51583642,0.66568053,-0.04343659,0.49440086,0.54711628,-0.09031760,0.43875498,0.48862052,-0.11558678,0.39463058,0.43534544,-0.12723671,0.56029379,0.70177722,-0.06991456,0.61763960,0.62001002,-0.10502058,0.65137118,0.55908942,-0.12673695,0.68165731,0.49755028,-0.14039609
2026-07-10T13:45:39.021169+00:00,20260710T134211Z-60af6476,3616,thumb_middle_pinch,Right,0.997883,0.48385751,1.00554824,-0.00000005,0.41142648,0.95084566,-0.01136010,0.35105562,0.83561522,-0.03143061,0.30049497,0.76386523,-0.05869602,0.25430888,0.70206630,-0.08740760,0.43399304,0.67247033,0.00635412,0.40518913,0.54817766,-0.01569944,0.37216154,0.47586617,-0.03267366,0.33982369,0.41699782,-0.04829926,0.47225812,0.66792816,-0.01731862,0.40726542,0.57279652,-0.07937278,0.33250016,0.63072962,-0.10856336,0.28592569,0.68114096,-0.11301083,0.51559657,0.67915320,-0.04591673,0.49371949,0.55902064,-0.09421444,0.43545622,0.50675130,-0.11634975,0.38940775,0.45578992,-0.12478688,0.55827445,0.71471149,-0.07543215,0.61532325,0.62945902,-0.10824588,0.64919102,0.56872755,-0.12609026,0.67866313,0.50510001,-0.13697524
2026-07-10T13:45:39.287596+00:00,20260710T134211Z-60af6476,3620,thumb_middle_pinch,Right,0.998430,0.48337099,1.01126266,0.00000008,0.40897471,0.95868558,-0.01737412,0.34576035,0.84997821,-0.03782167,0.28793216,0.78557241,-0.06350020,0.23626758,0.72762328,-0.09057134,0.42564258,0.66916656,-0.00270430,0.40115565,0.54155999,-0.02442815,0.37247330,0.46882832,-0.04334622,0.34144387,0.40794289,-0.06117165,0.47048071,0.66214943,-0.02372926,0.41003028,0.55359185,-0.07942735,0.33050704,0.57618797,-0.11210813,0.27413651,0.60823488,-0.12350916,0.51746869,0.67795503,-0.04962940,0.50019222,0.55130363,-0.09778140,0.44271901,0.49357143,-0.12629063,0.39430243,0.44472155,-0.14074449,0.56201857,0.72187239,-0.07666603,0.62153435,0.63875628,-0.11568469,0.65669221,0.57736337,-0.14070529,0.68756807,0.51664495,-0.15677731
2026-07-10T13:45:39.487995+00:00,20260710T134211Z-60af6476,3623,thumb_middle_pinch,Right,0.992576,0.54824281,1.03503299,0.00000021,0.46736258,0.98704743,-0.02223557,0.40013430,0.90101153,-0.04370761,0.34092778,0.84854656,-0.06925096,0.29106444,0.79137826,-0.09504821,0.45558262,0.72584170,-0.00586863,0.42340922,0.59313107,-0.02906994,0.39550287,0.52702940,-0.05138709,0.36676449,0.47245735,-0.07049467,0.49956977,0.71841753,-0.02359445,0.45451558,0.60203421,-0.07242570,0.38683218,0.57959628,-0.10910270,0.33041269,0.58296871,-0.12670937,0.54767895,0.73403090,-0.04668914,0.53367752,0.60641181,-0.09256514,0.48516297,0.53905159,-0.12576295,0.44078684,0.48827016,-0.14405826,0.59670216,0.77511597,-0.07113902,0.65427482,0.68568230,-0.10843129,0.68560851,0.61820215,-0.13379292,0.71045280,0.55421722,-0.15087385
2026-07-10T13:45:39.686130+00:00,20260710T134211Z-60af6476,3626,thumb_middle_pinch,Left,0.837591,0.39575785,0.95456803,-0.00000026,0.41619396,0.93198985,0.02724130,0.40871578,0.89804763,0.04792285,0.40210208,0.87400192,0.05799249,0.39861006,0.85690486,0.06721690,0.36904499,0.86934578,0.06725089,0.38707709,0.84147167,0.07256866,0.41083136,0.84173435,0.06859736,0.43040222,0.84514529,0.06891049,0.35447752,0.85209101,0.05235370,0.38841876,0.82027566,0.05534009,0.41942379,0.82971549,0.04729491,0.44378155,0.83342624,0.04436803,0.34045786,0.83122391,0.03516358,0.37140268,0.79316276,0.03221875,0.40472406,0.80019718,0.01866390,0.42870724,0.81082034,0.01348803,0.32511017,0.80655676,0.01971218,0.32631078,0.75709474,0.02022995,0.35119364,0.73828107,0.01685063,0.38080981,0.73073697,0.01603927
2026-07-10T13:45:39.888418+00:00,20260710T134211Z-60af6476,3629,thumb_middle_pinch,Left,0.975816,0.39634076,0.93309736,-0.00000024,0.42198107,0.90509993,0.02049110,0.41712692,0.87315959,0.03545929,0.41317624,0.84676421,0.04013365,0.41184688,0.82464749,0.04443876,0.36917344,0.85140496,0.06100012,0.38809028,0.81781310,0.06200443,0.41136444,0.81597090,0.05672810,0.43193096,0.82624340,0.05730151,0.35413471,0.83754015,0.04866346,0.38021246,0.79468977,0.04602363,0.40808794,0.80489594,0.03631453,0.42910883,0.81964284,0.03460165,0.33829260,0.82034546,0.03361557,0.36121184,0.77109188,0.02716797,0.39092699,0.78261030,0.01520303,0.41217160,0.80409414,0.01340736,0.32096195,0.80286878,0.01991482,0.32143879,0.75251371,0.02003699,0.34187454,0.73180175,0.01830090,0.36644721,0.72332871,0.01993051
2026-07-10T13:45:40.084125+00:00,20260710T134211Z-60af6476,3632,thumb_middle_pinch,Left,0.984679,0.40541202,0.93295884,-0.00000026,0.43778771,0.90094984,0.02453096,0.43690300,0.86851948,0.03985258,0.43612456,0.84222686,0.04280101,0.43559042,0.81889319,0.04501230,0.38476712,0.83893257,0.06865213,0.39978355,0.80637473,0.07000536,0.42293090,0.80628538,0.06398937,0.44216058,0.82157516,0.06418192,0.36820820,0.82492411,0.05262580,0.39350131,0.78444558,0.04845577,0.42021999,0.80112457,0.03667080,0.43924350,0.82460129,0.03419853,0.34945554,0.80841023,0.03372658,0.37171865,0.75588679,0.02528328,0.40103129,0.77252775,0.01166937,0.42000988,0.80162013,0.00949401,0.32861418,0.79350799,0.01659147,0.32995409,0.73386520,0.01555021,0.35593593,0.71149069,0.01406727,0.38472581,0.70551831,0.01629887
